test_donor,seed,scenario,mask_fraction,n_masked_proteins,n_test,accuracy,weighted_f1,macro_f1,ece,brier,full_accuracy,delta_accuracy,full_weighted_f1,delta_weighted_f1,full_macro_f1,delta_macro_f1,full_ece,delta_ece,full_brier,delta_brier
P1,43,marker_tcell,,15,18135,0.9021781086297216,0.9023142613771807,0.7896545958576457,0.0716075093301821,0.17103953659534454,0.9085194375516956,-0.006341328921974032,0.9082850498567796,-0.005970788479598865,0.8011485225338957,-0.011493926676249933,0.06915612225283395,0.002451387077348155,0.16151562333106995,0.009523913264274597
P1,43,rna_only,1.0,224,18135,0.8817755720981527,0.8828015801762424,0.7579149716547076,0.10887246256586867,0.19946737587451935,0.9085194375516956,-0.026743865453542903,0.9082850498567796,-0.025483469680537163,0.8011485225338957,-0.04323355087918812,0.06915612225283395,0.039716340313034726,0.16151562333106995,0.0379517525434494
P2,41,full,0.0,0,17205,0.9081081081081082,0.9056957660292808,0.8019066410073384,0.052844988422420136,0.1464090496301651,0.9081081081081082,0.0,0.9056957660292808,0.0,0.8019066410073384,0.0,0.052844988422420136,0.0,0.1464090496301651,0.0
P2,41,random_10,0.1,22,17205,0.9090380703283929,0.9072111867590854,0.8002555995907362,0.060130354860812155,0.1458325982093811,0.9081081081081082,0.0009299622202847413,0.9056957660292808,0.0015154207298045952,0.8019066410073384,-0.001651041416602217,0.052844988422420136,0.007285366438392019,0.1464090496301651,-0.0005764514207839966
P2,41,random_30,0.3,67,17205,0.9048532403371113,0.9031310894471873,0.7951452820655847,0.07181577540845312,0.15593063831329346,0.9081081081081082,-0.0032548677709968166,0.9056957660292808,-0.0025646765820934725,0.8019066410073384,-0.006761358941753781,0.052844988422420136,0.01897078698603298,0.1464090496301651,0.009521588683128357
P2,41,random_50,0.5,112,17205,0.8940424295263005,0.8913768491309481,0.7758929350449922,0.0727103612453083,0.16911722719669342,0.9081081081081082,-0.014065678581807628,0.9056957660292808,-0.014318916898332756,0.8019066410073384,-0.0260137059623462,0.052844988422420136,0.019865372822888167,0.1464090496301651,0.02270817756652832
P2,41,random_70,0.7,157,17205,0.8993315896541703,0.8985820881691907,0.7810599486027807,0.08541862547432257,0.16595034301280975,0.9081081081081082,-0.008776518453937898,0.9056957660292808,-0.007113677860090095,0.8019066410073384,-0.02084669240455772,0.052844988422420136,0.03257363705190243,0.1464090496301651,0.019541293382644653
P2,41,marker_memory,,6,17205,0.9067131647776809,0.9044659312768412,0.7993991941761251,0.06188497617732506,0.14967654645442963,0.9081081081081082,-0.001394943330427223,0.9056957660292808,-0.0012298347524396513,0.8019066410073384,-0.002507446831213289,0.052844988422420136,0.009039987754904923,0.1464090496301651,0.0032674968242645264
P2,41,marker_tcell,,15,17205,0.9006684103458297,0.8994824772137465,0.787685605116319,0.06679262559502598,0.16110169887542725,0.9081081081081082,-0.0074396977622784854,0.9056957660292808,-0.00621328881553429,0.8019066410073384,-0.014221035891019418,0.052844988422420136,0.013947637172605845,0.1464090496301651,0.014692649245262146
P2,41,rna_only,1.0,224,17205,0.8884045335658239,0.8874721651966179,0.769640210005293,0.1101642531092449,0.18511252105236053,0.9081081081081082,-0.01970357454228422,0.9056957660292808,-0.018223600832662945,0.8019066410073384,-0.032266431002045404,0.052844988422420136,0.05731926468682476,0.1464090496301651,0.038703471422195435
P2,42,full,0.0,0,17205,0.9145015983725661,0.912542041782063,0.8098069119834075,0.05388516926793157,0.14891068637371063,0.9145015983725661,0.0,0.912542041782063,0.0,0.8098069119834075,0.0,0.05388516926793157,0.0,0.14891068637371063,0.0
P2,42,random_10,0.1,22,17205,0.9134553908747457,0.9118085164711666,0.8076650509365505,0.05340345852148459,0.15120092034339905,0.9145015983725661,-0.0010462074978203617,0.912542041782063,-0.0007335253108964324,0.8098069119834075,-0.0021418610468569854,0.05388516926793157,-0.0004817107464469769,0.14891068637371063,0.0022902339696884155
P2,42,random_30,0.3,67,17205,0.9086312118570183,0.9066123773487127,0.8006555555536946,0.05593649256943066,0.15855593979358673,0.9145015983725661,-0.005870386515547721,0.912542041782063,-0.005929664433350301,0.8098069119834075,-0.009151356429712876,0.05388516926793157,0.0020513233014990903,0.14891068637371063,0.009645253419876099
