test_donor,seed,scenario,class_label,f1,recall,support
P1,43,full,CD4 TEM_2,0.7468354430379747,0.7468354430379747,79
P1,43,full,CD4 TEM_3,0.6666666666666667,0.5755813953488372,172
P1,43,full,CD8 Naive,0.9841140529531567,0.9837133550488599,1228
P1,43,full,CD8 Naive_2,0.5581395348837209,0.6666666666666666,18
P1,43,full,CD8 Proliferating,0.4800000000000001,0.375,16
P1,43,full,CD8 TCM_1,0.6445497630331752,0.544,125
P1,43,full,CD8 TCM_2,0.75,0.9166666666666666,72
P1,43,full,CD8 TCM_3,0.898936170212766,0.9037433155080213,187
P1,43,full,CD8 TEM_1,0.9243353783231084,0.9243353783231084,489
P1,43,full,CD8 TEM_2,0.8286604361370717,0.764367816091954,174
P1,43,full,CD8 TEM_3,0.6111111111111109,0.717391304347826,46
P1,43,full,CD8 TEM_4,0.8678601875532822,0.9902723735408561,514
P1,43,full,CD8 TEM_5,0.76171875,0.6230031948881789,313
P1,43,full,CD8 TEM_6,0.8222222222222223,0.7254901960784313,51
P1,43,full,Doublet,0.6881720430107526,0.6336633663366337,101
P1,43,full,Eryth,0.9411764705882353,1.0,24
P1,43,full,HSPC,0.9866071428571428,0.9954954954954955,222
P1,43,full,ILC,1.0,1.0,5
P1,43,full,MAIT,0.9024390243902439,0.8604651162790697,43
P1,43,full,NK Proliferating,0.9090909090909091,0.8441558441558441,77
P1,43,full,NK_1,0.9118541033434651,0.9635974304068522,467
P1,43,full,NK_2,0.9237875288683602,0.9036144578313253,664
P1,43,full,NK_3,0.6131386861313869,0.535031847133758,157
P1,43,full,NK_4,0.7692307692307692,0.8527131782945736,129
P1,43,full,NK_CD56bright,0.8983957219251337,0.875,96
P1,43,full,Plasma,0.9906542056074767,0.9814814814814815,54
P1,43,full,Plasmablast,1.0,1.0,8
P1,43,full,Platelet,0.9363295880149812,0.8992805755395683,139
P1,43,full,Treg Memory,0.7857142857142858,0.9233576642335767,274
P1,43,full,Treg Naive,0.7575221238938054,0.722972972972973,296
P1,43,full,cDC1,0.9767441860465117,1.0,21
P1,43,full,cDC2_1,0.7092198581560283,0.78125,64
P1,43,full,cDC2_2,0.9497206703910615,0.9289617486338798,183
P1,43,full,dnT_1,0.5777777777777778,0.43333333333333335,30
P1,43,full,dnT_2,0.9066666666666667,1.0,34
P1,43,full,gdT_1,0.8947368421052632,0.8947368421052632,19
P1,43,full,gdT_2,0.0,0.0,2
P1,43,full,gdT_3,0.9277108433734941,0.9390243902439024,82
P1,43,full,gdT_4,0.8275862068965517,0.9230769230769231,26
P1,43,full,pDC,0.9911504424778761,0.9824561403508771,57
P1,43,random_10,ASDC_mDC,0.6666666666666665,0.75,4
P1,43,random_10,ASDC_pDC,0.7499999999999999,0.6,5
P1,43,random_10,B intermediate kappa,0.8333333333333334,0.9375,32
P1,43,random_10,B intermediate lambda,0.7529411764705882,0.6530612244897959,49
P1,43,random_10,B memory kappa,0.9379310344827586,0.9315068493150684,73
P1,43,random_10,B memory lambda,0.8867924528301887,0.9215686274509803,51
P1,43,random_10,B naive kappa,0.9196581196581197,0.9243986254295533,291
P1,43,random_10,B naive lambda,0.8653846153846154,0.8598726114649682,157
P1,43,random_10,CD14 Mono,0.9826507730437862,0.979068673565381,4252
P1,43,random_10,CD16 Mono,0.9295426452410382,0.9591836734693877,784
P1,43,random_10,CD4 CTL,0.9691542288557214,0.9567779960707269,509
P1,43,random_10,CD4 Naive,0.9557380332465452,0.9551641313050441,2498
P1,43,random_10,CD4 Proliferating,0.8571428571428571,0.8571428571428571,21
P1,43,random_10,CD4 TCM_1,0.8639852625115136,0.8653136531365314,1626
P1,43,random_10,CD4 TCM_2,0.7085714285714286,0.7654320987654321,81
P1,43,random_10,CD4 TCM_3,0.8032021347565044,0.8431372549019608,714
P1,43,random_10,CD4 TEM_1,0.7769784172661871,0.7043478260869566,230
P1,43,random_10,CD4 TEM_2,0.7468354430379747,0.7468354430379747,79
P1,43,random_10,CD4 TEM_3,0.48000000000000004,0.3488372093023256,172
P1,43,random_10,CD8 Naive,0.9832310838445808,0.9788273615635179,1228
P1,43,random_10,CD8 Naive_2,0.5116279069767442,0.6111111111111112,18
P1,43,random_10,CD8 Proliferating,0.4800000000000001,0.375,16
P1,43,random_10,CD8 TCM_1,0.6040816326530611,0.592,125
P1,43,random_10,CD8 TCM_2,0.6984126984126983,0.9166666666666666,72
P1,43,random_10,CD8 TCM_3,0.8284023668639052,0.7486631016042781,187
P1,43,random_10,CD8 TEM_1,0.9249492900608519,0.9325153374233128,489
P1,43,random_10,CD8 TEM_2,0.8201892744479494,0.7471264367816092,174
P1,43,random_10,CD8 TEM_3,0.6071428571428571,0.7391304347826086,46
P1,43,random_10,CD8 TEM_4,0.8651877133105803,0.9863813229571985,514
P1,43,random_10,CD8 TEM_5,0.7495069033530573,0.6070287539936102,313
P1,43,random_10,CD8 TEM_6,0.8260869565217392,0.7450980392156863,51
P1,43,random_10,Doublet,0.681081081081081,0.6237623762376238,101
P1,43,random_10,Eryth,0.9199999999999999,0.9583333333333334,24
P1,43,random_10,HSPC,0.9866071428571428,0.9954954954954955,222
P1,43,random_10,ILC,0.888888888888889,0.8,5
P1,43,random_10,MAIT,0.9024390243902439,0.8604651162790697,43
P1,43,random_10,NK Proliferating,0.9014084507042254,0.8311688311688312,77
P1,43,random_10,NK_1,0.9114954221770093,0.9593147751605996,467
P1,43,random_10,NK_2,0.9230769230769232,0.9036144578313253,664
P1,43,random_10,NK_3,0.6176470588235294,0.535031847133758,157
P1,43,random_10,NK_4,0.7655172413793103,0.8604651162790697,129
P1,43,random_10,NK_CD56bright,0.89247311827957,0.8645833333333334,96
P1,43,random_10,Plasma,0.9811320754716981,0.9629629629629629,54
P1,43,random_10,Plasmablast,1.0,1.0,8
P1,43,random_10,Platelet,0.9368029739776952,0.9064748201438849,139
P1,43,random_10,Treg Memory,0.787136294027565,0.9379562043795621,274
P1,43,random_10,Treg Naive,0.7676056338028169,0.7364864864864865,296
P1,43,random_10,cDC1,0.9767441860465117,1.0,21
P1,43,random_10,cDC2_1,0.6417910447761194,0.671875,64
P1,43,random_10,cDC2_2,0.9348441926345609,0.9016393442622951,183
P1,43,random_10,dnT_1,0.64,0.5333333333333333,30
P1,43,random_10,dnT_2,0.9315068493150686,1.0,34
P1,43,random_10,gdT_1,0.8947368421052632,0.8947368421052632,19
P1,43,random_10,gdT_2,0.0,0.0,2
P1,43,random_10,gdT_3,0.9341317365269461,0.9512195121951219,82
P1,43,random_10,gdT_4,0.8571428571428571,0.9230769230769231,26
P1,43,random_10,pDC,0.9911504424778761,0.9824561403508771,57
P1,43,random_30,ASDC_mDC,0.888888888888889,1.0,4
P1,43,random_30,ASDC_pDC,0.888888888888889,0.8,5
P1,43,random_30,B intermediate kappa,0.8450704225352113,0.9375,32
P1,43,random_30,B intermediate lambda,0.7294117647058823,0.6326530612244898,49
P1,43,random_30,B memory kappa,0.9305555555555556,0.9178082191780822,73
P1,43,random_30,B memory lambda,0.8785046728971961,0.9215686274509803,51
P1,43,random_30,B naive kappa,0.9150779896013864,0.9072164948453608,291
P1,43,random_30,B naive lambda,0.8589341692789969,0.8726114649681529,157
P1,43,random_30,CD14 Mono,0.9818870604948502,0.9753057384760113,4252
P1,43,random_30,CD16 Mono,0.9240121580547112,0.9693877551020408,784
P1,43,random_30,CD4 CTL,0.9587109768378651,0.9351669941060904,509
P1,43,random_30,CD4 Naive,0.9529317909852413,0.9563650920736589,2498
P1,43,random_30,CD4 Proliferating,0.9130434782608696,1.0,21
P1,43,random_30,CD4 TCM_1,0.8577599506325208,0.8548585485854858,1626
P1,43,random_30,CD4 TCM_2,0.7126436781609194,0.7654320987654321,81
P1,43,random_30,CD4 TCM_3,0.8185430463576159,0.865546218487395,714
P1,43,random_30,CD4 TEM_1,0.7456790123456789,0.6565217391304348,230
P1,43,random_30,CD4 TEM_2,0.7006369426751593,0.6962025316455697,79
P1,43,random_30,CD4 TEM_3,0.6343042071197412,0.5697674418604651,172
P1,43,random_30,CD8 Naive,0.9745275267050122,0.9657980456026058,1228
P1,43,random_30,CD8 Naive_2,0.5,0.5555555555555556,18
P1,43,random_30,CD8 Proliferating,0.5517241379310345,0.5,16
P1,43,random_30,CD8 TCM_1,0.5794392523364487,0.496,125
P1,43,random_30,CD8 TCM_2,0.6834170854271356,0.9444444444444444,72
P1,43,random_30,CD8 TCM_3,0.9023746701846965,0.9144385026737968,187
P1,43,random_30,CD8 TEM_1,0.9079754601226994,0.9079754601226994,489
P1,43,random_30,CD8 TEM_2,0.8125,0.7471264367816092,174
P1,43,random_30,CD8 TEM_3,0.54,0.5869565217391305,46
P1,43,random_30,CD8 TEM_4,0.8495428096425603,0.9941634241245136,514
P1,43,random_30,CD8 TEM_5,0.6778242677824267,0.5175718849840255,313
P1,43,random_30,CD8 TEM_6,0.6233766233766235,0.47058823529411764,51
P1,43,random_30,Doublet,0.6666666666666667,0.6039603960396039,101
P1,43,random_30,Eryth,0.923076923076923,1.0,24
P1,43,random_30,HSPC,0.9866071428571428,0.9954954954954955,222
P1,43,random_30,ILC,1.0,1.0,5
P1,43,random_30,MAIT,0.878048780487805,0.8372093023255814,43
P1,43,random_30,NK Proliferating,0.8965517241379309,0.8441558441558441,77
P1,43,random_30,NK_1,0.8913260219341974,0.9571734475374732,467
P1,43,random_30,NK_2,0.913713405238829,0.8930722891566265,664
P1,43,random_30,NK_3,0.5947955390334572,0.5095541401273885,157
P1,43,random_30,NK_4,0.7619047619047619,0.8062015503875969,129
P1,43,random_30,NK_CD56bright,0.8648648648648649,0.8333333333333334,96
P1,43,random_30,Plasma,0.9811320754716981,0.9629629629629629,54
P1,43,random_30,Plasmablast,1.0,1.0,8
P1,43,random_30,Platelet,0.929368029739777,0.8992805755395683,139
P1,43,random_30,Treg Memory,0.789308176100629,0.916058394160584,274
P1,43,random_30,Treg Naive,0.7641681901279708,0.706081081081081,296
P1,43,random_30,cDC1,0.9333333333333333,1.0,21
P1,43,random_30,cDC2_1,0.6363636363636364,0.65625,64
P1,43,random_30,cDC2_2,0.9344729344729344,0.8961748633879781,183
P1,43,random_30,dnT_1,0.6428571428571429,0.6,30
P1,43,random_30,dnT_2,0.9117647058823528,0.9117647058823529,34
P1,43,random_30,gdT_1,0.8095238095238095,0.8947368421052632,19
P1,43,random_30,gdT_2,0.0,0.0,2
P1,43,random_30,gdT_3,0.8915662650602411,0.9024390243902439,82
P1,43,random_30,gdT_4,0.7241379310344829,0.8076923076923077,26
P1,43,random_30,pDC,0.9911504424778761,0.9824561403508771,57
P1,43,random_50,ASDC_mDC,0.6666666666666665,0.75,4
P1,43,random_50,ASDC_pDC,0.7499999999999999,0.6,5
P1,43,random_50,B intermediate kappa,0.7407407407407408,0.9375,32
P1,43,random_50,B intermediate lambda,0.7272727272727272,0.6530612244897959,49
P1,43,random_50,B memory kappa,0.8993288590604027,0.9178082191780822,73
P1,43,random_50,B memory lambda,0.897196261682243,0.9411764705882353,51
P1,43,random_50,B naive kappa,0.9029982363315696,0.8797250859106529,291
P1,43,random_50,B naive lambda,0.8441558441558441,0.8280254777070064,157
P1,43,random_50,CD14 Mono,0.9812078950478667,0.9762464722483537,4252
P1,43,random_50,CD16 Mono,0.922890103217972,0.9693877551020408,784
P1,43,random_50,CD4 CTL,0.966,0.9489194499017681,509
P1,43,random_50,CD4 Naive,0.9523036330424194,0.9391513210568455,2498
P1,43,random_50,CD4 Proliferating,0.888888888888889,0.9523809523809523,21
P1,43,random_50,CD4 TCM_1,0.8549042367962856,0.9059040590405905,1626
P1,43,random_50,CD4 TCM_2,0.6875000000000001,0.6790123456790124,81
P1,43,random_50,CD4 TCM_3,0.7714093054619017,0.8011204481792717,714
P1,43,random_50,CD4 TEM_1,0.7150259067357513,0.6,230
P1,43,random_50,CD4 TEM_2,0.6285714285714286,0.5569620253164557,79
P1,43,random_50,CD4 TEM_3,0.4197530864197532,0.29651162790697677,172
P1,43,random_50,CD8 Naive,0.9786008230452675,0.9682410423452769,1228
P1,43,random_50,CD8 Naive_2,0.55,0.6111111111111112,18
P1,43,random_50,CD8 Proliferating,0.5333333333333333,0.5,16
P1,43,random_50,CD8 TCM_1,0.5585585585585586,0.496,125
P1,43,random_50,CD8 TCM_2,0.6633165829145728,0.9166666666666666,72
P1,43,random_50,CD8 TCM_3,0.8668555240793202,0.8181818181818182,187
P1,43,random_50,CD8 TEM_1,0.9070247933884298,0.8977505112474438,489
P1,43,random_50,CD8 TEM_2,0.7948717948717949,0.7126436781609196,174
P1,43,random_50,CD8 TEM_3,0.5271317829457365,0.7391304347826086,46
P1,43,random_50,CD8 TEM_4,0.8389760528488852,0.9883268482490273,514
P1,43,random_50,CD8 TEM_5,0.681912681912682,0.5239616613418531,313
P1,43,random_50,CD8 TEM_6,0.7407407407407407,0.5882352941176471,51
P1,43,random_50,Doublet,0.6704545454545454,0.5841584158415841,101
P1,43,random_50,Eryth,0.8727272727272727,1.0,24
P1,43,random_50,HSPC,0.9844097995545658,0.9954954954954955,222
P1,43,random_50,ILC,0.888888888888889,0.8,5
P1,43,random_50,MAIT,0.8275862068965518,0.8372093023255814,43
P1,43,random_50,NK Proliferating,0.9066666666666665,0.8831168831168831,77
P1,43,random_50,NK_1,0.8860510805500982,0.9657387580299786,467
P1,43,random_50,NK_2,0.9195046439628484,0.8945783132530121,664
P1,43,random_50,NK_3,0.5842696629213483,0.4968152866242038,157
P1,43,random_50,NK_4,0.7575757575757576,0.7751937984496124,129
P1,43,random_50,NK_CD56bright,0.870967741935484,0.84375,96
P1,43,random_50,Plasma,0.9811320754716981,0.9629629629629629,54
P1,43,random_50,Plasmablast,1.0,1.0,8
P1,43,random_50,Platelet,0.9438202247191011,0.9064748201438849,139
P1,43,random_50,Treg Memory,0.7701863354037267,0.9051094890510949,274
P1,43,random_50,Treg Naive,0.720754716981132,0.6452702702702703,296
P1,43,random_50,cDC1,1.0,1.0,21
P1,43,random_50,cDC2_1,0.6190476190476191,0.609375,64
P1,43,random_50,cDC2_2,0.9348441926345609,0.9016393442622951,183
P1,43,random_50,dnT_1,0.5862068965517241,0.5666666666666667,30
P1,43,random_50,dnT_2,0.9189189189189189,1.0,34
P1,43,random_50,gdT_1,0.8292682926829269,0.8947368421052632,19
P1,43,random_50,gdT_2,0.0,0.0,2
P1,43,random_50,gdT_3,0.9028571428571428,0.9634146341463414,82
P1,43,random_50,gdT_4,0.7636363636363636,0.8076923076923077,26
P1,43,random_50,pDC,0.9911504424778761,0.9824561403508771,57
P1,43,random_70,ASDC_mDC,0.6666666666666665,0.75,4
P1,43,random_70,ASDC_pDC,0.5714285714285715,0.4,5
P1,43,random_70,B intermediate kappa,0.7560975609756097,0.96875,32
P1,43,random_70,B intermediate lambda,0.7640449438202247,0.6938775510204082,49
P1,43,random_70,B memory kappa,0.9379310344827586,0.9315068493150684,73
P1,43,random_70,B memory lambda,0.8867924528301887,0.9215686274509803,51
P1,43,random_70,B naive kappa,0.9059233449477352,0.8934707903780069,291
P1,43,random_70,B naive lambda,0.8414239482200647,0.8280254777070064,157
P1,43,random_70,CD14 Mono,0.9829991792707233,0.9858889934148636,4252
P1,43,random_70,CD16 Mono,0.9319771137952956,0.9349489795918368,784
P1,43,random_70,CD4 CTL,0.9269776876267749,0.8978388998035364,509
P1,43,random_70,CD4 Naive,0.9401088929219601,0.9331465172137711,2498
P1,43,random_70,CD4 Proliferating,0.8571428571428571,0.8571428571428571,21
P1,43,random_70,CD4 TCM_1,0.8470659775007602,0.8567035670356704,1626
P1,43,random_70,CD4 TCM_2,0.6447368421052632,0.6049382716049383,81
P1,43,random_70,CD4 TCM_3,0.765228426395939,0.8445378151260504,714
P1,43,random_70,CD4 TEM_1,0.6861313868613139,0.6130434782608696,230
P1,43,random_70,CD4 TEM_2,0.6081871345029239,0.6582278481012658,79
P1,43,random_70,CD4 TEM_3,0.4181184668989547,0.3488372093023256,172
P1,43,random_70,CD8 Naive,0.9642262895174707,0.9438110749185668,1228
P1,43,random_70,CD8 Naive_2,0.42424242424242425,0.3888888888888889,18
P1,43,random_70,CD8 Proliferating,0.5925925925925926,0.5,16
P1,43,random_70,CD8 TCM_1,0.5296803652968036,0.464,125
P1,43,random_70,CD8 TCM_2,0.5648148148148149,0.8472222222222222,72
P1,43,random_70,CD8 TCM_3,0.7833827893175075,0.7058823529411765,187
P1,43,random_70,CD8 TEM_1,0.8678839957035446,0.8261758691206544,489
P1,43,random_70,CD8 TEM_2,0.778816199376947,0.7183908045977011,174
P1,43,random_70,CD8 TEM_3,0.5043478260869565,0.6304347826086957,46
P1,43,random_70,CD8 TEM_4,0.8541666666666667,0.9571984435797666,514
P1,43,random_70,CD8 TEM_5,0.7279843444227007,0.5942492012779552,313
P1,43,random_70,CD8 TEM_6,0.6904761904761905,0.5686274509803921,51
P1,43,random_70,Doublet,0.6779661016949152,0.594059405940594,101
P1,43,random_70,Eryth,0.9199999999999999,0.9583333333333334,24
P1,43,random_70,HSPC,0.9887640449438202,0.990990990990991,222
P1,43,random_70,ILC,0.6666666666666666,0.8,5
P1,43,random_70,MAIT,0.8045977011494252,0.813953488372093,43
P1,43,random_70,NK Proliferating,0.9056603773584906,0.935064935064935,77
P1,43,random_70,NK_1,0.878447395301328,0.9207708779443254,467
P1,43,random_70,NK_2,0.9131437355880092,0.8945783132530121,664
P1,43,random_70,NK_3,0.5522388059701493,0.4713375796178344,157
P1,43,random_70,NK_4,0.7364620938628159,0.7906976744186046,129
P1,43,random_70,NK_CD56bright,0.8541666666666666,0.8541666666666666,96
P1,43,random_70,Plasma,0.9719626168224299,0.9629629629629629,54
P1,43,random_70,Plasmablast,0.9333333333333333,0.875,8
P1,43,random_70,Platelet,0.937269372693727,0.9136690647482014,139
P1,43,random_70,Treg Memory,0.7481804949053859,0.9379562043795621,274
P1,43,random_70,Treg Naive,0.6807760141093473,0.652027027027027,296
P1,43,random_70,cDC1,1.0,1.0,21
P1,43,random_70,cDC2_1,0.6201550387596899,0.625,64
P1,43,random_70,cDC2_2,0.9287749287749287,0.8907103825136612,183
P1,43,random_70,dnT_1,0.44897959183673464,0.36666666666666664,30
P1,43,random_70,dnT_2,0.9142857142857143,0.9411764705882353,34
P1,43,random_70,gdT_1,0.7567567567567567,0.7368421052631579,19
P1,43,random_70,gdT_2,0.0,0.0,2
P1,43,random_70,gdT_3,0.8554216867469879,0.8658536585365854,82
P1,43,random_70,gdT_4,0.5666666666666668,0.6538461538461539,26
P1,43,random_70,pDC,0.9911504424778761,0.9824561403508771,57
P1,43,marker_memory,ASDC_mDC,0.6666666666666665,0.75,4
P1,43,marker_memory,ASDC_pDC,0.7499999999999999,0.6,5
P1,43,marker_memory,B intermediate kappa,0.8405797101449275,0.90625,32
P1,43,marker_memory,B intermediate lambda,0.7529411764705882,0.6530612244897959,49
P1,43,marker_memory,B memory kappa,0.943661971830986,0.9178082191780822,73
P1,43,marker_memory,B memory lambda,0.9038461538461539,0.9215686274509803,51
P1,43,marker_memory,B naive kappa,0.9259259259259259,0.9450171821305842,291
P1,43,marker_memory,B naive lambda,0.8701298701298702,0.8535031847133758,157
P1,43,marker_memory,CD14 Mono,0.9833037300177621,0.9764816556914393,4252
P1,43,marker_memory,CD16 Mono,0.9277845777233782,0.9668367346938775,784
P1,43,marker_memory,CD4 CTL,0.9735034347399412,0.9744597249508841,509
P1,43,marker_memory,CD4 Naive,0.9487077534791253,0.9551641313050441,2498
P1,43,marker_memory,CD4 Proliferating,0.888888888888889,0.9523809523809523,21
P1,43,marker_memory,CD4 TCM_1,0.8475110270951479,0.8271832718327183,1626
P1,43,marker_memory,CD4 TCM_2,0.710059171597633,0.7407407407407407,81
P1,43,marker_memory,CD4 TCM_3,0.823767724510466,0.8543417366946778,714
P1,43,marker_memory,CD4 TEM_1,0.7841191066997519,0.6869565217391305,230
P1,43,marker_memory,CD4 TEM_2,0.7532467532467533,0.7341772151898734,79
P1,43,marker_memory,CD4 TEM_3,0.6644951140065146,0.5930232558139535,172
P1,43,marker_memory,CD8 Naive,0.9828431372549019,0.9796416938110749,1228
P1,43,marker_memory,CD8 Naive_2,0.5909090909090908,0.7222222222222222,18
P1,43,marker_memory,CD8 Proliferating,0.4800000000000001,0.375,16
P1,43,marker_memory,CD8 TCM_1,0.627450980392157,0.512,125
P1,43,marker_memory,CD8 TCM_2,0.7252747252747253,0.9166666666666666,72
P1,43,marker_memory,CD8 TCM_3,0.900523560209424,0.9197860962566845,187
P1,43,marker_memory,CD8 TEM_1,0.9051094890510949,0.8875255623721882,489
P1,43,marker_memory,CD8 TEM_2,0.7964601769911505,0.7758620689655172,174
P1,43,marker_memory,CD8 TEM_3,0.5982905982905984,0.7608695652173914,46
P1,43,marker_memory,CD8 TEM_4,0.8600337268128162,0.9922178988326849,514
P1,43,marker_memory,CD8 TEM_5,0.7349397590361446,0.5846645367412141,313
P1,43,marker_memory,CD8 TEM_6,0.7954545454545455,0.6862745098039216,51
P1,43,marker_memory,Doublet,0.6844919786096256,0.6336633663366337,101
P1,43,marker_memory,Eryth,0.923076923076923,1.0,24
P1,43,marker_memory,HSPC,0.9866071428571428,0.9954954954954955,222
P1,43,marker_memory,ILC,1.0,1.0,5
P1,43,marker_memory,MAIT,0.891566265060241,0.8604651162790697,43
P1,43,marker_memory,NK Proliferating,0.9014084507042254,0.8311688311688312,77
P1,43,marker_memory,NK_1,0.909274193548387,0.9657387580299786,467
P1,43,marker_memory,NK_2,0.9254419677171406,0.9066265060240963,664
P1,43,marker_memory,NK_3,0.6125461254612548,0.5286624203821656,157
P1,43,marker_memory,NK_4,0.7730496453900709,0.8449612403100775,129
P1,43,marker_memory,NK_CD56bright,0.8936170212765957,0.875,96
P1,43,marker_memory,Plasma,0.9906542056074767,0.9814814814814815,54
P1,43,marker_memory,Plasmablast,1.0,1.0,8
P1,43,marker_memory,Platelet,0.9363295880149812,0.8992805755395683,139
P1,43,marker_memory,Treg Memory,0.7727272727272727,0.9306569343065694,274
P1,43,marker_memory,Treg Naive,0.7339130434782609,0.7128378378378378,296
P1,43,marker_memory,cDC1,0.9767441860465117,1.0,21
P1,43,marker_memory,cDC2_1,0.7183098591549296,0.796875,64
